customer_id,product_id
00de3b37-057f-4ade-97f9-3f4f7d869258,608f32cd-210c-4af5-99d8-6182a9678cf5
00de3b37-057f-4ade-97f9-3f4f7d869258,de1b9182-defe-4c9f-8111-18fb8f1fa6c5
00de3b37-057f-4ade-97f9-3f4f7d869258,ce1bc0cc-5e6c-4587-9d7a-82a6e32648a5
00de3b37-057f-4ade-97f9-3f4f7d869258,8369aebc-fba5-4957-b3fb-7da05f327dff
00de3b37-057f-4ade-97f9-3f4f7d869258,68d71059-0dd3-4817-b266-ebeb0d555c38
00de3b37-057f-4ade-97f9-3f4f7d869258,6cee8dc2-0528-49f4-891a-f89a8114cfd6
0107a47a-45bc-4d34-947e-ed6d9c932753,31ae211d-57a9-4bfa-b95f-40776af03c3f
0107a47a-45bc-4d34-947e-ed6d9c932753,0f943312-7141-4606-abfa-81fd63a5498f
0107a47a-45bc-4d34-947e-ed6d9c932753,a8f0292d-5fca-42b9-b0d3-b38e7efa416b
0107a47a-45bc-4d34-947e-ed6d9c932753,e33cea18-ee3f-4e37-83a7-1d88c54d83b8
0107a47a-45bc-4d34-947e-ed6d9c932753,608f32cd-210c-4af5-99d8-6182a9678cf5
0107a47a-45bc-4d34-947e-ed6d9c932753,de1b9182-defe-4c9f-8111-18fb8f1fa6c5
0107a47a-45bc-4d34-947e-ed6d9c932753,ce1bc0cc-5e6c-4587-9d7a-82a6e32648a5
0107a47a-45bc-4d34-947e-ed6d9c932753,8369aebc-fba5-4957-b3fb-7da05f327dff
0107a47a-45bc-4d34-947e-ed6d9c932753,68d71059-0dd3-4817-b266-ebeb0d555c38
0107a47a-45bc-4d34-947e-ed6d9c932753,6cee8dc2-0528-49f4-891a-f89a8114cfd6
011ac83b-0b37-4f9f-9925-9e271e481345,1105d53f-90cd-4069-ac12-0ccb22f316ab
011ac83b-0b37-4f9f-9925-9e271e481345,73a8a6e0-9ea8-4d11-bc49-85dbe479c917
011ac83b-0b37-4f9f-9925-9e271e481345,5e7bbe70-ad54-4589-92e5-b287fb65d3f0
011ac83b-0b37-4f9f-9925-9e271e481345,d780472f-59a1-493f-83b2-7d1e43d92d22
011ac83b-0b37-4f9f-9925-9e271e481345,65725a85-85cc-4f9f-91f7-33626e7ef915
011ac83b-0b37-4f9f-9925-9e271e481345,d178f14d-d709-4bc3-951b-6a7ce24a4670
011ac83b-0b37-4f9f-9925-9e271e481345,9261e511-9d64-4e29-b06c-b4f5ba1869b8
011ac83b-0b37-4f9f-9925-9e271e481345,84ed10c6-438e-490d-8cb2-6b586469b59f
011ac83b-0b37-4f9f-9925-9e271e481345,ec873f9a-21a7-4fe5-a284-a7f728180078
011ac83b-0b37-4f9f-9925-9e271e481345,af63d05d-b62d-4c5a-a922-62dbc937c7ca
01577f2f-87a9-4d1f-a010-26f634a3332a,31ae211d-57a9-4bfa-b95f-40776af03c3f
01577f2f-87a9-4d1f-a010-26f634a3332a,0f943312-7141-4606-abfa-81fd63a5498f
01577f2f-87a9-4d1f-a010-26f634a3332a,a8f0292d-5fca-42b9-b0d3-b38e7efa416b
01577f2f-87a9-4d1f-a010-26f634a3332a,e33cea18-ee3f-4e37-83a7-1d88c54d83b8
01577f2f-87a9-4d1f-a010-26f634a3332a,608f32cd-210c-4af5-99d8-6182a9678cf5
01577f2f-87a9-4d1f-a010-26f634a3332a,de1b9182-defe-4c9f-8111-18fb8f1fa6c5
01577f2f-87a9-4d1f-a010-26f634a3332a,ce1bc0cc-5e6c-4587-9d7a-82a6e32648a5
01577f2f-87a9-4d1f-a010-26f634a3332a,8369aebc-fba5-4957-b3fb-7da05f327dff
01577f2f-87a9-4d1f-a010-26f634a3332a,68d71059-0dd3-4817-b266-ebeb0d555c38
01577f2f-87a9-4d1f-a010-26f634a3332a,6cee8dc2-0528-49f4-891a-f89a8114cfd6
01fa2f50-68e2-4460-af21-dc72bc22d95e,c5f57bf1-823f-4d8e-8d81-0465867de509
01fa2f50-68e2-4460-af21-dc72bc22d95e,23a389f6-9a98-491f-bad2-c27a490c38b5
01fa2f50-68e2-4460-af21-dc72bc22d95e,37cef98d-02c7-4bb1-9b22-d0ca679a0378
01fa2f50-68e2-4460-af21-dc72bc22d95e,7d84bc83-13b5-4eb8-8754-5d93b6696c99
01fa2f50-68e2-4460-af21-dc72bc22d95e,89204caa-8193-41c1-b679-19f8412fb157
01fa2f50-68e2-4460-af21-dc72bc22d95e,c4ca2136-e032-4c92-b7d1-5f19ea82927c
01fa2f50-68e2-4460-af21-dc72bc22d95e,9682d5dc-24b3-4c1e-a693-0c2bfb672262
01fa2f50-68e2-4460-af21-dc72bc22d95e,403cafd6-1273-4e9e-8bbd-d1640e099550
01fa2f50-68e2-4460-af21-dc72bc22d95e,a19f82fe-eb75-442e-9c2d-0a00ad7c6578
01fa2f50-68e2-4460-af21-dc72bc22d95e,1513806b-6b6d-42b8-8602-4d21e2c43442
020030a4-6a11-49c5-b972-18b5aafc4041,31ae211d-57a9-4bfa-b95f-40776af03c3f
020030a4-6a11-49c5-b972-18b5aafc4041,0f943312-7141-4606-abfa-81fd63a5498f
020030a4-6a11-49c5-b972-18b5aafc4041,a8f0292d-5fca-42b9-b0d3-b38e7efa416b
020030a4-6a11-49c5-b972-18b5aafc4041,e33cea18-ee3f-4e37-83a7-1d88c54d83b8
020030a4-6a11-49c5-b972-18b5aafc4041,608f32cd-210c-4af5-99d8-6182a9678cf5
020030a4-6a11-49c5-b972-18b5aafc4041,de1b9182-defe-4c9f-8111-18fb8f1fa6c5
020030a4-6a11-49c5-b972-18b5aafc4041,ce1bc0cc-5e6c-4587-9d7a-82a6e32648a5
020030a4-6a11-49c5-b972-18b5aafc4041,8369aebc-fba5-4957-b3fb-7da05f327dff
020030a4-6a11-49c5-b972-18b5aafc4041,68d71059-0dd3-4817-b266-ebeb0d555c38
020030a4-6a11-49c5-b972-18b5aafc4041,6cee8dc2-0528-49f4-891a-f89a8114cfd6
0240c5f5-1ec2-4366-9852-722e817b173e,0318ff9e-1cd2-45e9-9ae2-dc28c9a86902
0240c5f5-1ec2-4366-9852-722e817b173e,0a052e71-c5fe-4c48-a7ec-3271df4f92f7
0240c5f5-1ec2-4366-9852-722e817b173e,e79ceb19-e184-45dc-a2dd-8cb60d90a8aa
0240c5f5-1ec2-4366-9852-722e817b173e,400bac99-4146-4d49-8e47-9c9c3eb7c882
0240c5f5-1ec2-4366-9852-722e817b173e,8d0f4bae-1954-4140-917a-63c3ea72ec60
0240c5f5-1ec2-4366-9852-722e817b173e,f7a6f074-8593-4539-b20a-9e0fed3b94df
0240c5f5-1ec2-4366-9852-722e817b173e,798fc048-160f-44c3-92dd-c530f3194db0
0240c5f5-1ec2-4366-9852-722e817b173e,20e9fb4d-2e0e-46ee-a4a0-da23d581fe96
0240c5f5-1ec2-4366-9852-722e817b173e,46bd2e2b-3994-4f74-aeb3-58c14994a120
0240c5f5-1ec2-4366-9852-722e817b173e,2788b193-7ab4-460c-bf29-fb2a76c3923f
027728fb-5fbb-4646-97b5-fe31086dc686,f2f24022-b0c3-45cd-a295-7b5fe2295b90
027728fb-5fbb-4646-97b5-fe31086dc686,f4bc6fd0-9db4-4252-b1a6-4e3bb8ef98f7
027728fb-5fbb-4646-97b5-fe31086dc686,d77b964d-9cb0-41bf-bcef-f11d2caec21a
027728fb-5fbb-4646-97b5-fe31086dc686,86a53757-289e-4844-bd7c-19a35be38c5a
027728fb-5fbb-4646-97b5-fe31086dc686,ad5894f1-873b-4855-9679-9f7babc74053
027728fb-5fbb-4646-97b5-fe31086dc686,fa54b278-d9c0-4195-96bd-a34a8d91d494
027728fb-5fbb-4646-97b5-fe31086dc686,057ac457-c658-47b7-ab85-b53677782b8f
027728fb-5fbb-4646-97b5-fe31086dc686,bb83c024-9440-47ab-a51b-0f1a65539275
027728fb-5fbb-4646-97b5-fe31086dc686,c92083d1-509d-4336-b66b-a884b840f2f5
027728fb-5fbb-4646-97b5-fe31086dc686,2a047877-e860-4b27-80b0-5e0627656b9c
02b3975d-f391-4c72-a0ec-bab2c6e5cd31,31ae211d-57a9-4bfa-b95f-40776af03c3f
02b3975d-f391-4c72-a0ec-bab2c6e5cd31,0f943312-7141-4606-abfa-81fd63a5498f
02b3975d-f391-4c72-a0ec-bab2c6e5cd31,a8f0292d-5fca-42b9-b0d3-b38e7efa416b
02b3975d-f391-4c72-a0ec-bab2c6e5cd31,e33cea18-ee3f-4e37-83a7-1d88c54d83b8
02b3975d-f391-4c72-a0ec-bab2c6e5cd31,608f32cd-210c-4af5-99d8-6182a9678cf5
02b3975d-f391-4c72-a0ec-bab2c6e5cd31,de1b9182-defe-4c9f-8111-18fb8f1fa6c5
02b3975d-f391-4c72-a0ec-bab2c6e5cd31,ce1bc0cc-5e6c-4587-9d7a-82a6e32648a5
02b3975d-f391-4c72-a0ec-bab2c6e5cd31,8369aebc-fba5-4957-b3fb-7da05f327dff
02b3975d-f391-4c72-a0ec-bab2c6e5cd31,68d71059-0dd3-4817-b266-ebeb0d555c38
02b3975d-f391-4c72-a0ec-bab2c6e5cd31,6cee8dc2-0528-49f4-891a-f89a8114cfd6
03045e0f-0b0d-4484-8583-e44ed5f09418,7ac05355-6f4a-4f25-9af7-9bd17b38ebc7
03045e0f-0b0d-4484-8583-e44ed5f09418,f4bc6fd0-9db4-4252-b1a6-4e3bb8ef98f7
03045e0f-0b0d-4484-8583-e44ed5f09418,d77b964d-9cb0-41bf-bcef-f11d2caec21a
03045e0f-0b0d-4484-8583-e44ed5f09418,86a53757-289e-4844-bd7c-19a35be38c5a
03045e0f-0b0d-4484-8583-e44ed5f09418,ab6483b1-2d67-4fdd-bcc7-4db39d1b4846
03045e0f-0b0d-4484-8583-e44ed5f09418,7a859441-75d6-4903-a79f-3ec2fcde8bdc
03045e0f-0b0d-4484-8583-e44ed5f09418,0c6459c4-5699-420e-80b6-268ef85ae9a3
03045e0f-0b0d-4484-8583-e44ed5f09418,132f990c-1e53-43cf-a541-701f009c0d50
03045e0f-0b0d-4484-8583-e44ed5f09418,3a51c597-6b83-4da2-a38e-3c5410be2d55
03045e0f-0b0d-4484-8583-e44ed5f09418,f9cbad63-46ed-4c90-82bb-2c8631527575
0468a91c-e73c-4c3a-bf75-150f5b14df1f,65b3ef08-4450-4877-be6b-ce566f58511d
0468a91c-e73c-4c3a-bf75-150f5b14df1f,dd653e04-ecc3-4ad8-afa4-060c3155fe11
0468a91c-e73c-4c3a-bf75-150f5b14df1f,3aeb9e4a-981a-4cc8-a8e1-3f65cfd924d2
0468a91c-e73c-4c3a-bf75-150f5b14df1f,b93c9976-71bb-4991-8e4a-52cf957169ef
0468a91c-e73c-4c3a-bf75-150f5b14df1f,2e6771f3-1c98-4e47-a6ed-61536b0aaff4
0468a91c-e73c-4c3a-bf75-150f5b14df1f,8f38f9d9-eb07-41b2-abc4-261cbac98987
0468a91c-e73c-4c3a-bf75-150f5b14df1f,aaaf1f9a-c688-4ce3-908e-5565f88ea3b8
0468a91c-e73c-4c3a-bf75-150f5b14df1f,76e54c57-107a-492f-8edb-0a90cb8fc074
0468a91c-e73c-4c3a-bf75-150f5b14df1f,038adb2b-daa5-47ea-b99e-86520644ed0f
0468a91c-e73c-4c3a-bf75-150f5b14df1f,3fc369d9-5b3d-4ded-8716-1a8b30745915
049a048a-03c1-4d82-a3de-6b736d587160,174d4c62-6be5-479e-bc8a-5ec8e2034cbc
049a048a-03c1-4d82-a3de-6b736d587160,5bae5a0b-9d6b-4da4-97b3-f5e3f86f313e
049a048a-03c1-4d82-a3de-6b736d587160,89d65a8a-e621-493a-9a1c-f602da8d9616
049a048a-03c1-4d82-a3de-6b736d587160,e1717d9a-0dd4-49dd-9a3d-49207f3b6a68
049a048a-03c1-4d82-a3de-6b736d587160,2fb2bff7-b5c4-4f7c-96db-4762e476215e
049a048a-03c1-4d82-a3de-6b736d587160,cceb3a75-2b51-4285-bbaf-75c89a14c809
049a048a-03c1-4d82-a3de-6b736d587160,aee99ddd-8085-420a-803d-83a5dad469f1
049a048a-03c1-4d82-a3de-6b736d587160,fc00511f-9598-4628-bd6c-140db6ee4e5c
049a048a-03c1-4d82-a3de-6b736d587160,c3fa0492-cd5c-43d2-8439-275be5d233d9
049a048a-03c1-4d82-a3de-6b736d587160,d5a928ea-c6eb-433f-9804-e33dc1c6a937
04b44db9-f69d-4102-be50-9af38542959b,95fb0794-7c7d-4cce-80fa-41b7596d39fc
04b44db9-f69d-4102-be50-9af38542959b,5cd65f7e-54ef-47bc-b6fd-e9c97045ed0a
04b44db9-f69d-4102-be50-9af38542959b,371f6dfb-3b2c-4a63-8445-26f80fafd05e
04b44db9-f69d-4102-be50-9af38542959b,7e07eee2-5911-437a-bfdb-6c16c6a61efe
04b44db9-f69d-4102-be50-9af38542959b,2ceca4bc-5152-4066-9c3f-a87ff02a4e94
04b44db9-f69d-4102-be50-9af38542959b,eb48fbcd-7803-44f7-b79e-1b4c0d7fd657
04b44db9-f69d-4102-be50-9af38542959b,739bc0bb-aef1-44ec-87eb-6ccdbfd15a61
04b44db9-f69d-4102-be50-9af38542959b,955ce3a0-cede-444e-bf74-684c903a6415
04b44db9-f69d-4102-be50-9af38542959b,0a51275e-4e2a-45e1-ad0f-b4b9f2a8be3a
04b44db9-f69d-4102-be50-9af38542959b,6cee8dc2-0528-49f4-891a-f89a8114cfd6
050849d4-2b54-481b-b32b-822709bc18fd,023a7ed6-5dea-4915-a793-64c5e8b06eff
050849d4-2b54-481b-b32b-822709bc18fd,fcb993c5-ea43-4e88-a8a2-44908f7e8316
050849d4-2b54-481b-b32b-822709bc18fd,8262b507-0713-4794-b004-26794d10fed2
050849d4-2b54-481b-b32b-822709bc18fd,c72e5b4a-6efe-4591-b368-5a0556bc7377
050849d4-2b54-481b-b32b-822709bc18fd,721359b8-741c-4b55-b8cc-c918344ede08
050849d4-2b54-481b-b32b-822709bc18fd,f9910e02-7c1e-482e-bc8b-1da23383722c
050849d4-2b54-481b-b32b-822709bc18fd,bc19993c-78dc-4669-84b0-77914545351b
050849d4-2b54-481b-b32b-822709bc18fd,08ecb9e4-5b38-4a44-b5c7-b96ff54d540a
050849d4-2b54-481b-b32b-822709bc18fd,07cb15e2-4363-4ad6-be40-04eff865f836
050849d4-2b54-481b-b32b-822709bc18fd,d2dde762-279a-4bf5-b645-78ef0828780a
050c49de-efdc-48fc-868e-9d950df9be2f,a6de79d3-6730-49da-80af-2213afb0bc24
050c49de-efdc-48fc-868e-9d950df9be2f,cb7b70ca-9af3-4db6-99ea-a0aaa6d42d51
050c49de-efdc-48fc-868e-9d950df9be2f,617cf718-f580-47a6-a7b1-380207a44ba6
050c49de-efdc-48fc-868e-9d950df9be2f,b0a9d7b9-f552-4a0e-9aff-91c91c331aef
050c49de-efdc-48fc-868e-9d950df9be2f,f3affcc6-e3b2-4c18-a21b-31d321f479ea
050c49de-efdc-48fc-868e-9d950df9be2f,a28edcb5-36b8-4a04-9733-d9fdd80d3dcf
050c49de-efdc-48fc-868e-9d950df9be2f,b0fa3cd5-ac12-43e6-97a9-cc8d9be7aa1d
050c49de-efdc-48fc-868e-9d950df9be2f,ebedc3a1-62a5-4e1a-a44e-b816d4cdf5d5
050c49de-efdc-48fc-868e-9d950df9be2f,440e411e-adc0-4b18-b529-a7d71690f05c
050c49de-efdc-48fc-868e-9d950df9be2f,6bde9fce-706e-48de-a6e8-b2254932beef
051e2b65-bc28-48c5-b4ee-972500779ee0,31ae211d-57a9-4bfa-b95f-40776af03c3f
051e2b65-bc28-48c5-b4ee-972500779ee0,0f943312-7141-4606-abfa-81fd63a5498f
051e2b65-bc28-48c5-b4ee-972500779ee0,a8f0292d-5fca-42b9-b0d3-b38e7efa416b
051e2b65-bc28-48c5-b4ee-972500779ee0,e33cea18-ee3f-4e37-83a7-1d88c54d83b8
051e2b65-bc28-48c5-b4ee-972500779ee0,608f32cd-210c-4af5-99d8-6182a9678cf5
051e2b65-bc28-48c5-b4ee-972500779ee0,de1b9182-defe-4c9f-8111-18fb8f1fa6c5
051e2b65-bc28-48c5-b4ee-972500779ee0,ce1bc0cc-5e6c-4587-9d7a-82a6e32648a5
051e2b65-bc28-48c5-b4ee-972500779ee0,8369aebc-fba5-4957-b3fb-7da05f327dff
051e2b65-bc28-48c5-b4ee-972500779ee0,68d71059-0dd3-4817-b266-ebeb0d555c38
051e2b65-bc28-48c5-b4ee-972500779ee0,6cee8dc2-0528-49f4-891a-f89a8114cfd6
0541a28a-91d8-40a2-82a4-a48eca771327,31ae211d-57a9-4bfa-b95f-40776af03c3f
0541a28a-91d8-40a2-82a4-a48eca771327,0f943312-7141-4606-abfa-81fd63a5498f
0541a28a-91d8-40a2-82a4-a48eca771327,a8f0292d-5fca-42b9-b0d3-b38e7efa416b
0541a28a-91d8-40a2-82a4-a48eca771327,e33cea18-ee3f-4e37-83a7-1d88c54d83b8
0541a28a-91d8-40a2-82a4-a48eca771327,608f32cd-210c-4af5-99d8-6182a9678cf5
0541a28a-91d8-40a2-82a4-a48eca771327,de1b9182-defe-4c9f-8111-18fb8f1fa6c5
0541a28a-91d8-40a2-82a4-a48eca771327,ce1bc0cc-5e6c-4587-9d7a-82a6e32648a5
0541a28a-91d8-40a2-82a4-a48eca771327,8369aebc-fba5-4957-b3fb-7da05f327dff
0541a28a-91d8-40a2-82a4-a48eca771327,68d71059-0dd3-4817-b266-ebeb0d555c38
0541a28a-91d8-40a2-82a4-a48eca771327,6cee8dc2-0528-49f4-891a-f89a8114cfd6
054b2cf6-b0eb-4b96-bb37-b4e51704bc1a,31ae211d-57a9-4bfa-b95f-40776af03c3f
054b2cf6-b0eb-4b96-bb37-b4e51704bc1a,0f943312-7141-4606-abfa-81fd63a5498f
054b2cf6-b0eb-4b96-bb37-b4e51704bc1a,a8f0292d-5fca-42b9-b0d3-b38e7efa416b
054b2cf6-b0eb-4b96-bb37-b4e51704bc1a,e33cea18-ee3f-4e37-83a7-1d88c54d83b8
054b2cf6-b0eb-4b96-bb37-b4e51704bc1a,608f32cd-210c-4af5-99d8-6182a9678cf5
054b2cf6-b0eb-4b96-bb37-b4e51704bc1a,de1b9182-defe-4c9f-8111-18fb8f1fa6c5
054b2cf6-b0eb-4b96-bb37-b4e51704bc1a,ce1bc0cc-5e6c-4587-9d7a-82a6e32648a5
054b2cf6-b0eb-4b96-bb37-b4e51704bc1a,8369aebc-fba5-4957-b3fb-7da05f327dff
054b2cf6-b0eb-4b96-bb37-b4e51704bc1a,68d71059-0dd3-4817-b266-ebeb0d555c38
054b2cf6-b0eb-4b96-bb37-b4e51704bc1a,6cee8dc2-0528-49f4-891a-f89a8114cfd6
054c676a-91d5-4a3f-8061-f3ffcb405d8c,31ae211d-57a9-4bfa-b95f-40776af03c3f
054c676a-91d5-4a3f-8061-f3ffcb405d8c,0f943312-7141-4606-abfa-81fd63a5498f
054c676a-91d5-4a3f-8061-f3ffcb405d8c,a8f0292d-5fca-42b9-b0d3-b38e7efa416b
054c676a-91d5-4a3f-8061-f3ffcb405d8c,e33cea18-ee3f-4e37-83a7-1d88c54d83b8
054c676a-91d5-4a3f-8061-f3ffcb405d8c,608f32cd-210c-4af5-99d8-6182a9678cf5
054c676a-91d5-4a3f-8061-f3ffcb405d8c,de1b9182-defe-4c9f-8111-18fb8f1fa6c5
054c676a-91d5-4a3f-8061-f3ffcb405d8c,ce1bc0cc-5e6c-4587-9d7a-82a6e32648a5
054c676a-91d5-4a3f-8061-f3ffcb405d8c,8369aebc-fba5-4957-b3fb-7da05f327dff
054c676a-91d5-4a3f-8061-f3ffcb405d8c,68d71059-0dd3-4817-b266-ebeb0d555c38
054c676a-91d5-4a3f-8061-f3ffcb405d8c,6cee8dc2-0528-49f4-891a-f89a8114cfd6
059e3c2f-4a6b-4ae8-bcff-52043cdfa7d7,eb1cbfef-688a-453e-9c67-c7c913fcbfa2
059e3c2f-4a6b-4ae8-bcff-52043cdfa7d7,540fb2ba-b07c-4953-96eb-4c804700b6fa
059e3c2f-4a6b-4ae8-bcff-52043cdfa7d7,c6686cea-a87b-485b-aba2-86cab6ac6130
059e3c2f-4a6b-4ae8-bcff-52043cdfa7d7,40a90cf3-ac12-446f-b80d-3c3e0663f825
059e3c2f-4a6b-4ae8-bcff-52043cdfa7d7,b7daa4cc-30cd-48b6-8840-f14bc7708cde
059e3c2f-4a6b-4ae8-bcff-52043cdfa7d7,6406297f-08b1-4d08-8b71-adffbd3ffe98
059e3c2f-4a6b-4ae8-bcff-52043cdfa7d7,bdfbc955-6c8b-4d90-a6c0-aef43094e43c
059e3c2f-4a6b-4ae8-bcff-52043cdfa7d7,5efb9b74-3137-47e9-bc12-a83224987fea
059e3c2f-4a6b-4ae8-bcff-52043cdfa7d7,6c92b5bd-e62d-437d-934e-7de9e7ba63de
059e3c2f-4a6b-4ae8-bcff-52043cdfa7d7,6df43414-9100-4cff-9f11-cf286427afe3
05b9d5ea-d8fc-45cb-9574-94a73d93f047,e12b5653-f940-4d71-be06-0604e97c773d
05b9d5ea-d8fc-45cb-9574-94a73d93f047,15e4e32c-41b7-4a8d-87e6-81f16d22c599
05b9d5ea-d8fc-45cb-9574-94a73d93f047,dd0550fa-801e-42a3-83ff-61fcdc0675d3
05b9d5ea-d8fc-45cb-9574-94a73d93f047,7bd2a794-9a00-48f1-a727-0649238ef1ab
05b9d5ea-d8fc-45cb-9574-94a73d93f047,019be3d2-b0fc-4cf1-825b-3e8c84c9a63e
05b9d5ea-d8fc-45cb-9574-94a73d93f047,aff94ac5-a4b9-4b9e-9afe-c464b1f4cef2
05b9d5ea-d8fc-45cb-9574-94a73d93f047,995d3a01-02f2-4042-ae82-b319a91ad7ae
05b9d5ea-d8fc-45cb-9574-94a73d93f047,f40713b3-ed3d-471f-aa4b-65e1f1a7db82
05b9d5ea-d8fc-45cb-9574-94a73d93f047,222339af-fc2b-42df-9a04-f07a22051ff4
05b9d5ea-d8fc-45cb-9574-94a73d93f047,88488dd8-8fac-4324-bfb1-f7f35a09c669
05dd21a3-6fae-4143-8ece-2a06a133e58b,5c01014b-e7ff-4057-b44f-361e45958028
05dd21a3-6fae-4143-8ece-2a06a133e58b,9cd90fb2-bd1f-479b-b4df-fca9717e3603
05dd21a3-6fae-4143-8ece-2a06a133e58b,fb7fbcbf-853c-4e57-a551-efc00f93eda2
05dd21a3-6fae-4143-8ece-2a06a133e58b,811995c7-6560-40d8-9fc6-5634e700785c
05dd21a3-6fae-4143-8ece-2a06a133e58b,021bfab9-f01b-4181-b39f-9f076eda4f95
05dd21a3-6fae-4143-8ece-2a06a133e58b,02e79dea-6b7f-4ed8-a8d3-c3f9dcdb7904
05dd21a3-6fae-4143-8ece-2a06a133e58b,a6ea309e-ebfb-4617-9b11-bc6fb36bea5b
05dd21a3-6fae-4143-8ece-2a06a133e58b,9b111856-553b-481b-87f9-a2188a8fa78a
05dd21a3-6fae-4143-8ece-2a06a133e58b,5d4e85cd-d3d7-4f7d-8ce3-4202f6cb82da
05dd21a3-6fae-4143-8ece-2a06a133e58b,6a381679-55be-440e-8062-373c97f5c73d
062b6908-f15e-461e-a21a-87a593467159,821a61ac-de95-4a19-9966-c03a5e0a3793
062b6908-f15e-461e-a21a-87a593467159,f48e6396-840c-4076-a96d-7bf359152aa5
062b6908-f15e-461e-a21a-87a593467159,b335d542-e0cd-432b-a03f-de1c752d4442
062b6908-f15e-461e-a21a-87a593467159,744fd2b9-86c3-4efb-a4d0-37ac1485b2c2
062b6908-f15e-461e-a21a-87a593467159,f8d37612-8b9e-4d8d-b172-bd752bbd1cbb
062b6908-f15e-461e-a21a-87a593467159,09211e4d-6c4b-4f7a-b22f-ede5d6c0e61e
062b6908-f15e-461e-a21a-87a593467159,8613715d-2edf-4475-892b-dc91a7b6b497
062b6908-f15e-461e-a21a-87a593467159,87c34498-6ba1-4f9d-a132-6ea276135305
062b6908-f15e-461e-a21a-87a593467159,a28c10d3-1842-4ae7-b9a0-0097354dfd15
062b6908-f15e-461e-a21a-87a593467159,ad52c49e-1756-4ceb-959f-3382b3663ece
064bc64b-2de5-4819-8754-7e74d672d49e,95687a2b-df71-468a-8f66-1e2688a35196
064bc64b-2de5-4819-8754-7e74d672d49e,cd621ce5-fdc3-46e5-aec1-badd770d04b8
064bc64b-2de5-4819-8754-7e74d672d49e,6b57720b-1c3c-4e69-a597-658cf70bea12
064bc64b-2de5-4819-8754-7e74d672d49e,a8137842-6d8c-4d53-8be0-578de07d905a
064bc64b-2de5-4819-8754-7e74d672d49e,e2467138-adbb-447b-8026-95c8303a2a98
064bc64b-2de5-4819-8754-7e74d672d49e,0947ae45-fab0-4f74-9a78-cf2f24fb4e6c
064bc64b-2de5-4819-8754-7e74d672d49e,b89d40c9-6522-4165-a234-80c45c187dfa
064bc64b-2de5-4819-8754-7e74d672d49e,c28562ca-112e-49d3-a0c4-c02f7692f262
064bc64b-2de5-4819-8754-7e74d672d49e,1744da0c-17af-4b33-9892-24dfa4ac1b67
064bc64b-2de5-4819-8754-7e74d672d49e,c359bf6f-0c9f-4dc3-b582-b80a5493fa5a
07302ef9-89eb-4ff1-9a19-87815ba58adb,e8b465b6-78cd-4c42-be27-7116625debe3
